Scientific Name,Classification,Lowest Price RON,Highest Price RON,Water Level Area,Temp C Low ,Temp C High ,Hardness dH Low,Hardness dH High,pH Low,pH High,Display Name,Budget Category,Habitat Type,Experience Level,Tank Size Category,Distribution,MacroRegion,Picture URL,Note
Apistogramma macmasteri,Small American Cichlids,66.12,66.12,Bottom/Mid Water,24,28,1,8,5.5,7,Macmaster's Apistogramma  (red mask),Medium Budget,Flowing River,Beginner,Medium,Orinoco,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/ApistogrammaMacmasteri.jpg/400px-ApistogrammaMacmasteri.jpg,"Photo by Dnoerholm /  Wikimedia Commons, licensed under CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0/deed.en) Source: https://commons.wikimedia.org/wiki/File:ApistogrammaMacmasteri.jpg"
Apistogramma macmasteri,Small American Cichlids,34.33,44.48,Bottom/Mid Water,24,28,1,8,5.5,7,Macmaster's Apistogramma  (Apistogramma macmasteri),Medium Budget,Flooded Areas,Beginner,Medium,Orinoco,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/ApistogrammaMacmasteri.jpg/400px-ApistogrammaMacmasteri.jpg,"Photo by Dnoerholm /  Wikimedia Commons, licensed under CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0/deed.en) Source: https://commons.wikimedia.org/wiki/File:ApistogrammaMacmasteri.jpg"
Apistogramma macmasteri,Small American Cichlids,34.33,44.48,Bottom/Mid Water,24,28,1,8,5.5,7,Macmaster's Apistogramma  (Apistogramma macmasteri),Medium Budget,Flowing River,Beginner,Medium,Orinoco,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/ApistogrammaMacmasteri.jpg/400px-ApistogrammaMacmasteri.jpg,"Photo by Dnoerholm /  Wikimedia Commons, licensed under CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0/deed.en) Source: https://commons.wikimedia.org/wiki/File:ApistogrammaMacmasteri.jpg"
Apistogramma borelli,Small American Cichlids,22.85,22.85,Bottom/Mid Water,20,26,4,15,5,8,Umbrella Apistogramma (paraguay),Medium Budget,Flooded Areas,Beginner,Medium,Paraguay,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Apistogramma_borellii.jpg/400px-Apistogramma_borellii.jpg,"Photo by Gordon Axmann / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Apistogramma_borellii.jpg"
Apistogramma borelli,Small American Cichlids,22.85,22.85,Bottom/Mid Water,20,26,4,15,5,8,Umbrella Apistogramma (paraguay),Medium Budget,Flowing River,Beginner,Medium,Paraguay,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Apistogramma_borellii.jpg/400px-Apistogramma_borellii.jpg,"Photo by Gordon Axmann / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Apistogramma_borellii.jpg"
Apistogramma borelli,Small American Cichlids,22.85,22.85,Bottom/Mid Water,20,26,4,15,5,8,Umbrella Apistogramma (yellow head),Medium Budget,Flooded Areas,Beginner,Medium,Paraguay,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Apistogramma_borellii.jpg/400px-Apistogramma_borellii.jpg,"Photo by Gordon Axmann / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Apistogramma_borellii.jpg"
Apistogramma borelli,Small American Cichlids,22.85,22.85,Bottom/Mid Water,20,26,4,15,5,8,Umbrella Apistogramma (yellow head),Medium Budget,Flowing River,Beginner,Medium,Paraguay,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Apistogramma_borellii.jpg/400px-Apistogramma_borellii.jpg,"Photo by Gordon Axmann / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Apistogramma_borellii.jpg"
Apistogramma borelli,Small American Cichlids,22.85,32.36,Bottom/Mid Water,20,26,4,15,5,8,Umbrella Apistogramma (Apistogramma Borelli),Medium Budget,Flooded Areas,Beginner,Medium,Paraguay,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Apistogramma_borellii.jpg/400px-Apistogramma_borellii.jpg,"Photo by Gordon Axmann / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Apistogramma_borellii.jpg"
Apistogramma borelli,Small American Cichlids,22.85,32.36,Bottom/Mid Water,20,26,4,15,5,8,Umbrella Apistogramma (Apistogramma Borelli),Medium Budget,Flowing River,Beginner,Medium,Paraguay,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Apistogramma_borellii.jpg/400px-Apistogramma_borellii.jpg,"Photo by Gordon Axmann / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Apistogramma_borellii.jpg"
Andinoacara pulcher,Small American Cichlids,21.53,42.92,Bottom/Mid Water,22,28,5,25,6.5,8,Blue Acara (neon blue),Low Budget,Flowing River,Beginner,Large,Venezuela,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Andinoacara_pulcher_spec._neonblue.jpg/640px-Andinoacara_pulcher_spec._neonblue.jpg,Used standard variety image. Source: https://commons.wikimedia.org/wiki/File:Andinoacara_pulcher_spec._neonblue.jpg
Andinoacara pulcher,Small American Cichlids,21.53,42.92,Bottom/Mid Water,22,28,5,25,6.5,8,Blue Acara (neon blue),Low Budget,Still Water,Beginner,Large,Venezuela,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Andinoacara_pulcher_spec._neonblue.jpg/640px-Andinoacara_pulcher_spec._neonblue.jpg,Used standard variety image. Source: https://commons.wikimedia.org/wiki/File:Andinoacara_pulcher_spec._neonblue.jpg
Andinoacara pulcher,Small American Cichlids,21.53,42.92,Bottom/Mid Water,22,28,5,25,6.5,8,Blue Acara (neon blue),Low Budget,Flooded Areas,Beginner,Large,Venezuela,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Andinoacara_pulcher_spec._neonblue.jpg/640px-Andinoacara_pulcher_spec._neonblue.jpg,Used standard variety image. Source: https://commons.wikimedia.org/wiki/File:Andinoacara_pulcher_spec._neonblue.jpg
Apistogramma hongsloi,Small American Cichlids,72.73,99.9,Bottom/Mid Water,23,29,1,6,5.5,7,Redline Apistogramma (i red-gold),Medium Budget,Still Water,Beginner,Small,Orinoco,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Apistogramma_hongsloi_sp._%22Red%22_002.jpg/400px-Apistogramma_hongsloi_sp._%22Red%22_002.jpg,"Photo by Mazapura / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Apistogramma_hongsloi_sp._%22Red%22_002.jpg"
Apistogramma hongsloi,Small American Cichlids,72.73,99.9,Bottom/Mid Water,23,29,1,6,5.5,7,Redline Apistogramma (i red-gold),Medium Budget,Flowing River,Beginner,Small,Orinoco,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Apistogramma_hongsloi_sp._%22Red%22_002.jpg/400px-Apistogramma_hongsloi_sp._%22Red%22_002.jpg,"Photo by Mazapura / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Apistogramma_hongsloi_sp._%22Red%22_002.jpg"
Apistogramma hongsloi,Small American Cichlids,39.9,39.9,Bottom/Mid Water,23,29,1,6,5.5,7,Redline Apistogramma (Apistogramma hongsloi),Medium Budget,Still Water,Beginner,Small,Orinoco,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Apistogramma_hongsloi_sp._%22Red%22_002.jpg/400px-Apistogramma_hongsloi_sp._%22Red%22_002.jpg,"Photo by Mazapura / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Apistogramma_hongsloi_sp._%22Red%22_002.jpg"
Apistogramma hongsloi,Small American Cichlids,39.9,39.9,Bottom/Mid Water,23,29,1,6,5.5,7,Redline Apistogramma (Apistogramma hongsloi),Medium Budget,Flowing River,Beginner,Small,Orinoco,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Apistogramma_hongsloi_sp._%22Red%22_002.jpg/400px-Apistogramma_hongsloi_sp._%22Red%22_002.jpg,"Photo by Mazapura / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Apistogramma_hongsloi_sp._%22Red%22_002.jpg"
Apistogramma elizabethae,Small American Cichlids,339.9,339.9,Bottom/Mid Water,23,29,2,8,4,6,Elizabeth's Apistogramma (Apistogramma elizabethae),Medium Budget,Flowing River,Beginner,Small,Amazon,South America,https://openclipart.org/image/400px/260648,No licensed image available yet
Apistogramma trifasciatum,Small American Cichlids,43.18,45.81,Bottom/Mid Water,20,25,1,10,5,7,Three-striped Apisto (Apistogramma trifasciatum),High Budget,Flowing River,Beginner,Small,Paraguay,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Apistogramma_trifasciata.jpg/400px-Apistogramma_trifasciata.jpg,"Photo by oencage / Wikimedia Commons, licensed under CC BY-SA 2.5 (https://creativecommons.org/licenses/by-sa/2.5) Source: https://commons.wikimedia.org/wiki/File:Apistogramma_trifasciata.jpg"
Apistogramma pandourini,Small American Cichlids,36.42,54,Bottom/Mid Water,22,29,1,5,4,6.5,Panduro Dwarf Cichlid (Apistogramma pandourini),High Budget,Flowing River,Beginner,Small,Amazon,South America,https://openclipart.org/image/400px/260648,No licensed image available yet
Apistogramma commbrae,Small American Cichlids,64.82,83.14,Bottom/Mid Water,15,27,1,6,6,7.4,Corumba Dwarf Cichlid (Apistogramma commbrae),High Budget,Flooded Areas,Beginner,Small,Paraguay,South America,https://openclipart.org/image/400px/260648,No licensed image available yet
Apistogramma commbrae,Small American Cichlids,64.82,83.14,Bottom/Mid Water,15,27,1,6,6,7.4,Corumba Dwarf Cichlid (Apistogramma commbrae),High Budget,Flowing River,Beginner,Small,Paraguay,South America,https://openclipart.org/image/400px/260648,No licensed image available yet
Otocinclus affinis,BARBS,12.95,12.95,Bottom/Mid Water,22,28,3,10,6,7.5,Ottos (Otocinclus Affinis),Medium Budget,Flowing River,Intermediate,Small,South America,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Otocinclus_affinis_%282%29.jpg/400px-Otocinclus_affinis_%282%29.jpg,"Photo by Aleksandr Skopenko / Wikimedia Commons, licensed under CC BY-SA 2.0 (https://creativecommons.org/licenses/by-sa/2.0) Source: https://commons.wikimedia.org/wiki/File:Otocinclus_affinis_(2).jpg"
Boraras brigittae,BARBS,8.95,8.95,Mid/Top Water,20,28,3,8,4.5,7.5,Chilli Rasbora (Boraras Brigittae),Low Budget,Still Water,Beginner,Small,Borneo,Asia,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Boraras_brigittae_2.jpg/400px-Boraras_brigittae_2.jpg,"Photo by Atulbhats /  Wikimedia Commons, licensed under CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0/deed.en) Source: https://commons.wikimedia.org/wiki/File:Boraras_brigittae_2.jpg"
Boraras brigittae,BARBS,8.95,8.95,Mid/Top Water,20,28,3,8,4.5,7.5,Chilli Rasbora (Boraras Brigittae),Low Budget,Flowing River,Beginner,Small,Borneo,Asia,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Boraras_brigittae_2.jpg/400px-Boraras_brigittae_2.jpg,"Photo by Atulbhats /  Wikimedia Commons, licensed under CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0/deed.en) Source: https://commons.wikimedia.org/wiki/File:Boraras_brigittae_2.jpg"
Boraras brigittae,BARBS,8.95,8.95,Mid/Top Water,20,28,3,8,4.5,7.5,Chilli Rasbora (Boraras Brigittae),Low Budget,Flooded Areas,Beginner,Small,Borneo,Asia,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Boraras_brigittae_2.jpg/400px-Boraras_brigittae_2.jpg,"Photo by Atulbhats /  Wikimedia Commons, licensed under CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0/deed.en) Source: https://commons.wikimedia.org/wiki/File:Boraras_brigittae_2.jpg"
Barbus conchonius,BARBS,8.9,8.9,Mid/Top Water,16,24,5,20,6,8,Rosy Barb (neon orange supercolor),Low Budget,Still Water,Beginner,Medium,India,Asia,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Rosy_Barbs.jpg/400px-Rosy_Barbs.jpg,"Basic variety. Photo by Kkonstan / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Rosy_Barbs.jpg"
Barbus conchonius,BARBS,8.9,8.9,Mid/Top Water,16,24,5,20,6,8,Rosy Barb (neon orange supercolor),Low Budget,Flowing River,Beginner,Medium,India,Asia,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Rosy_Barbs.jpg/400px-Rosy_Barbs.jpg,"Basic variety. Photo by Kkonstan / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Rosy_Barbs.jpg"
Barbus conchonius,BARBS,8.9,8.9,Mid/Top Water,16,24,5,20,6,8,Rosy Barb (neon orange supercolor),Low Budget,Flooded Areas,Beginner,Medium,India,Asia,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Rosy_Barbs.jpg/400px-Rosy_Barbs.jpg,"Basic variety. Photo by Kkonstan / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Rosy_Barbs.jpg"
Barbus conchonius,BARBS,8.9,15.9,Mid/Top Water,16,24,5,20,6,8,Rosy Barb (orange),Low Budget,Still Water,Beginner,Medium,India,Asia,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Rosy_Barbs.jpg/400px-Rosy_Barbs.jpg,"Basic variety. Photo by Kkonstan / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Rosy_Barbs.jpg"
Barbus conchonius,BARBS,8.9,15.9,Mid/Top Water,16,24,5,20,6,8,Rosy Barb (orange),Low Budget,Flowing River,Beginner,Medium,India,Asia,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Rosy_Barbs.jpg/400px-Rosy_Barbs.jpg,"Basic variety. Photo by Kkonstan / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Rosy_Barbs.jpg"
Barbus conchonius,BARBS,8.9,15.9,Mid/Top Water,16,24,5,20,6,8,Rosy Barb (orange),Low Budget,Flooded Areas,Beginner,Medium,India,Asia,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Rosy_Barbs.jpg/400px-Rosy_Barbs.jpg,"Basic variety. Photo by Kkonstan / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Rosy_Barbs.jpg"
Barbus conchonius,BARBS,10.9,11.9,Mid/Top Water,16,24,5,20,6,8,Rosy Barb (red),Medium Budget,Still Water,Beginner,Medium,India,Asia,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Rosy_Barbs.jpg/400px-Rosy_Barbs.jpg,"Basic variety. Photo by Kkonstan / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Rosy_Barbs.jpg"
Barbus conchonius,BARBS,10.9,11.9,Mid/Top Water,16,24,5,20,6,8,Rosy Barb (red),Medium Budget,Flowing River,Beginner,Medium,India,Asia,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Rosy_Barbs.jpg/400px-Rosy_Barbs.jpg,"Basic variety. Photo by Kkonstan / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Rosy_Barbs.jpg"
Barbus conchonius,BARBS,10.9,11.9,Mid/Top Water,16,24,5,20,6,8,Rosy Barb (red),Medium Budget,Flooded Areas,Beginner,Medium,India,Asia,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Rosy_Barbs.jpg/400px-Rosy_Barbs.jpg,"Basic variety. Photo by Kkonstan / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Rosy_Barbs.jpg"
Barbus conchonius,BARBS,7.95,9.95,Mid/Top Water,16,24,5,20,6,8,Rosy Barb (gold),Low Budget,Still Water,Beginner,Medium,India,Asia,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Rosy_Barbs.jpg/400px-Rosy_Barbs.jpg,"Basic variety. Photo by Kkonstan / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Rosy_Barbs.jpg"
Barbus conchonius,BARBS,7.95,9.95,Mid/Top Water,16,24,5,20,6,8,Rosy Barb (gold),Low Budget,Flowing River,Beginner,Medium,India,Asia,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Rosy_Barbs.jpg/400px-Rosy_Barbs.jpg,"Basic variety. Photo by Kkonstan / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Rosy_Barbs.jpg"
Barbus conchonius,BARBS,7.95,9.95,Mid/Top Water,16,24,5,20,6,8,Rosy Barb (gold),Low Budget,Flooded Areas,Beginner,Medium,India,Asia,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Rosy_Barbs.jpg/400px-Rosy_Barbs.jpg,"Basic variety. Photo by Kkonstan / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Rosy_Barbs.jpg"
Barbus conchonius,BARBS,7.95,11.95,Mid/Top Water,16,24,5,20,6,8,Rosy Barb (Barbus conchonius),Low Budget,Still Water,Beginner,Medium,India,Asia,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Rosy_Barbs.jpg/400px-Rosy_Barbs.jpg,"Basic variety. Photo by Kkonstan / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Rosy_Barbs.jpg"
Barbus conchonius,BARBS,7.95,11.95,Mid/Top Water,16,24,5,20,6,8,Rosy Barb (Barbus conchonius),Low Budget,Flowing River,Beginner,Medium,India,Asia,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Rosy_Barbs.jpg/400px-Rosy_Barbs.jpg,"Basic variety. Photo by Kkonstan / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Rosy_Barbs.jpg"
Barbus conchonius,BARBS,7.95,11.95,Mid/Top Water,16,24,5,20,6,8,Rosy Barb (Barbus conchonius),Low Budget,Flooded Areas,Beginner,Medium,India,Asia,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Rosy_Barbs.jpg/400px-Rosy_Barbs.jpg,"Basic variety. Photo by Kkonstan / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Rosy_Barbs.jpg"
Barbus conchonius,BARBS,14.95,14.95,Mid/Top Water,16,24,5,20,6,8,Rosy Barb (neon super color),Medium Budget,Still Water,Beginner,Medium,India,Asia,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Rosy_Barbs.jpg/400px-Rosy_Barbs.jpg,"Basic variety. Photo by Kkonstan / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Rosy_Barbs.jpg"
Barbus conchonius,BARBS,14.95,14.95,Mid/Top Water,16,24,5,20,6,8,Rosy Barb (neon super color),Medium Budget,Flowing River,Beginner,Medium,India,Asia,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Rosy_Barbs.jpg/400px-Rosy_Barbs.jpg,"Basic variety. Photo by Kkonstan / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Rosy_Barbs.jpg"
